ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
3112,千波6号,千波资产,股票策略,"0.9290
2017-10-20",-3.90%,0.52%,--,--,Not provided
3113,宁聚量化精选2号,宁波宁聚,股票策略,"1.3352
2017-10-23",32.75%,0.52%,--,--,4out of 5
3114,睿信荣达1号,睿信荣达股权投资,股票策略,"1.1240
2017-10-20",15.80%,0.52%,--,--,3out of 5
3115,宁聚量化稳增3号,宁波宁聚,股票策略,"0.9592
2017-10-20",-3.24%,0.52%,--,--,2out of 5
3116,融义双盈量化1号,上海融义,股票策略,"0.9690
2017-10-20",-3.20%,0.52%,--,--,Not provided
3117,盈峰昆仑量化对冲,盈峰资本,股票策略,"0.9690
2017-10-13",-3.10%,0.52%,--,--,2out of 5
3118,云南信托-万永2期,万永投资,股票策略,"0.4946
2017-10-20",-49.53%,0.52%,--,--,2out of 5
3119,一村新机遇,一村投资,股票策略,"1.3035
2017-10-20",30.16%,0.52%,--,--,4out of 5
3120,荣安进取一号,荣安资产,股票策略,"0.9870
2017-10-20",-2.60%,0.52%,--,--,Not provided
3121,澎泰安全边际二期,澎泰资本,股票策略,"0.9800
2017-10-20",1.43%,0.52%,--,--,2out of 5
3122,国融信达泽信1号,国融信达投资,股票策略,"1.1650
2017-10-26",17.10%,0.52%,--,--,3out of 5
3123,山东信托-武当9号,武当资产,股票策略,"1.3955
2017-10-18",40.75%,0.51%,--,--,2out of 5
3124,众劦星火5号,众劦财富,股票策略,"1.0567
2017-09-29",5.73%,0.51%,--,--,Not provided
3125,时田丰二期,时田丰投资,股票策略,"1.2214
2017-10-27",17.60%,0.51%,--,--,2out of 5
3126,九旭6号,九旭资产,股票策略,"0.9890
2017-10-27",-1.90%,0.51%,--,--,2out of 5
3127,乾道慧鑫3号,广东乾道投资,股票策略,"1.2030
2017-10-20",17.80%,0.51%,--,--,Not provided
3128,百泉三号,百泉投资,股票策略,"1.0335
2017-10-20",2.62%,0.51%,--,--,Not provided
3129,自然道杨子一期,自然道,股票策略,"0.9860
2017-10-25",-1.50%,0.51%,--,--,2out of 5
3130,宁聚量化稳增1号,宁聚投资,股票策略,"0.9885
2017-10-23",-1.48%,0.51%,--,--,2out of 5
3131,91金融东方港湾价值1号,东方港湾投资,股票策略,"1.1527
2017-10-20",36.03%,0.51%,--,--,3out of 5
3132,金域量化5期,金域蓝湾,股票策略,"1.0030
2017-10-13",-0.50%,0.51%,--,--,2out of 5
3133,明曜启明3期,明曜投资,股票策略,"0.8231
2017-10-13",-18.94%,0.50%,--,--,3out of 5
3134,贞添稳健,贞添资产,股票策略,"1.2570
2017-10-24",19.60%,0.50%,--,--,Not provided
3135,秦天经纬方略,秦天资产,股票策略,"1.0010
2017-09-29",0.10%,0.50%,--,--,1out of 5
3136,乐乐成长一期,圣则汇投资,股票策略,"1.0000
2017-10-23",0.50%,0.50%,--,--,Not provided
3137,瑞丰汇邦佩贤1号,瑞丰汇邦,股票策略,"1.0320
2017-10-20",0.50%,0.50%,--,--,Not provided
3138,厦门信托-安盈鑫享4号,映雪资本,股票策略,"0.9848
2017-10-20",-1.36%,0.50%,--,--,2out of 5
3139,证大久盈稳健11号,证大投资,股票策略,"1.0230
2017-10-20",0.70%,0.50%,--,--,3out of 5
3140,金马金选1号,证大投资,股票策略,"1.0270
2017-10-20",1.50%,0.50%,--,--,Not provided
3141,启元月月盈,启元资产,股票策略,"1.0200
2017-10-20",1.60%,0.49%,--,--,Not provided
3142,秋阳成长7期,秋阳成长投资,股票策略,"1.0230
2017-10-20",1.70%,0.49%,--,--,2out of 5
3143,久富7期,久富投资,股票策略,"1.1962
2017-10-20",16.25%,0.49%,--,--,4out of 5
3144,中海信托-金海2号,涌峰投资,股票策略,"1.7590
2017-10-20",75.74%,0.49%,--,--,4out of 5
3145,慧泉一号,慧泉基金,股票策略,"1.0340
2017-10-13",12.46%,0.49%,--,--,3out of 5
3146,颢瀚稳健二期,颢瀚资产,股票策略,"1.2420
2017-10-20",22.70%,0.49%,--,--,3out of 5
3147,向日葵稳健混合1号,向日葵,股票策略,"0.9240
2017-10-09",-7.95%,0.49%,--,--,2out of 5
3148,金海资产四期,金海资产,股票策略,"0.9997
2017-10-20",-3.58%,0.49%,--,--,Not provided
3149,明得浩伦股票进取一号,明得浩伦投资,股票策略,"1.0317
2017-10-20",0.55%,0.49%,--,--,Not provided
3150,杰询专户2号,杰询投资,股票策略,"1.2320
2017-10-26",23.20%,0.49%,--,--,1out of 5
3151,新视野智能量化2号,探融投资,股票策略,"1.0380
2017-10-25",2.80%,0.49%,--,--,Not provided
3152,长安基金-银叶信玉1期,银叶投资,股票策略,"1.0350
2017-10-13",3.00%,0.49%,--,--,Not provided
3153,大定投资稳健1号,大定投资,股票策略,"1.0350
2017-10-24",3.10%,0.49%,--,--,3out of 5
3154,长晟华年7号,合晟资产,股票策略,"1.0360
2017-10-27",3.10%,0.49%,--,--,Not provided
3155,沣一号契约型私募证券投资基金,金沣资产,股票策略,"0.9826
2017-10-20",-19.28%,0.49%,--,--,1out of 5
3156,圆融方德伽蓝一号,圆融方德,股票策略,"0.7235
2017-10-20",-27.49%,0.49%,--,--,3out of 5
3157,少数派26号,少薮派投资,股票策略,"1.7760
2017-10-20",66.40%,0.48%,--,--,4out of 5
3158,长晟华年5号,合晟资产,股票策略,"1.0480
2017-10-27",4.30%,0.48%,--,--,Not provided
3159,麦田收获1号,拾麦资产,股票策略,"1.0600
2017-10-20",4.70%,0.48%,--,--,3out of 5
3160,泽元元泰,泽元资本,股票策略,"1.1080
2017-10-20",4.80%,0.48%,--,--,3out of 5
3161,翼丰302号,翼丰投资,股票策略,"1.0480
2017-09-29",4.80%,0.48%,--,--,2out of 5
3162,中信信托-鑫涌成泉,成泉资本,股票策略,"1.0916
2017-10-20",7.18%,0.48%,--,--,Not provided
3163,汇创启航1号,宁波汇创,股票策略,"0.8460
2017-10-23",-15.90%,0.48%,--,--,1out of 5
3164,磐京稳赢6号,磐京基金,股票策略,"1.0670
2017-10-27",5.30%,0.48%,--,--,Not provided
3165,盈阳涌鑫三号,盈阳资产,股票策略,"1.0590
2017-10-20",25.60%,0.48%,--,--,4out of 5
3166,赋成对冲9号,赋成资产,股票策略,"1.0520
2017-10-20",5.60%,0.48%,--,--,2out of 5
3167,宽客3号,福建宽客投资,股票策略,"1.0962
2017-10-20",10.02%,0.47%,--,--,Not provided
3168,同犇消费1号,同犇投资,股票策略,"1.7386
2017-10-20",59.13%,0.47%,--,--,Not provided
3169,粤财信托-圆融新蓝筹1号,圆融方德,股票策略,"0.8162
2017-10-20",12.42%,0.47%,--,--,2out of 5
3170,瑞氪富申二号,瑞氪资产,股票策略,"1.2810
2017-10-20",28.50%,0.47%,--,--,Not provided
3171,滚雪球3号,滚雪球投资,股票策略,"1.0963
2017-09-25",9.63%,0.47%,--,--,4out of 5
3172,堡利特狙击手一号,堡利特资管,股票策略,"1.1500
2017-10-20",7.50%,0.47%,--,--,3out of 5
3173,混沌道然成长二号,混沌道然,股票策略,"0.9458
2017-10-20",-7.17%,0.47%,--,--,Not provided
3174,逐流1号,逐流资产,股票策略,"1.2380
2017-10-20",23.12%,0.47%,--,--,4out of 5
3175,合正普惠进取1号,合正普惠,股票策略,"1.0820
2017-10-20",8.00%,0.47%,--,--,3out of 5
3176,金域量化1期,金域蓝湾,股票策略,"1.9750
2017-10-13",95.50%,0.46%,--,--,2out of 5
3177,长安信托-长安量化45号,盈峰资本,股票策略,"0.9860
2017-10-13",-1.52%,0.46%,--,--,2out of 5
3178,上合志志合1号,纳斯特投资,股票策略,"1.0990
2017-10-20",9.50%,0.46%,--,--,3out of 5
3179,千耀稳健一号,千耀资产,股票策略,"1.1080
2017-10-20",9.70%,0.46%,--,--,Not provided
3180,核心资本量化一号,核心资本,股票策略,"1.0823
2017-10-13",7.99%,0.46%,--,--,Not provided
3181,佳泰得量化短线突破一号,佳泰得投资,股票策略,"1.0156
2017-10-20",1.45%,0.46%,--,--,Not provided
3182,淘利策略指数轮动3号,淘利资产,股票策略,"1.0608
2017-09-29",6.08%,0.45%,--,--,4out of 5
3183,善盈成长价值,善盈投资,股票策略,"1.3620
2017-10-20",33.10%,0.45%,--,--,5out of 5
3184,高瑞思源先锋1期,高瑞思源,股票策略,"1.1450
2017-10-20",11.10%,0.45%,--,--,4out of 5
3185,安天诚丰盈基金,安天诚投资,股票策略,"0.9845
2017-10-23",0.28%,0.45%,--,--,Not provided
3186,河东新基准增强10,河东资产,股票策略,"1.0170
2017-10-20",5.08%,0.45%,--,--,Not provided
3187,华润信托-智诚3期,智诚海威,股票策略,"2.1989
2017-09-29",119.89%,0.45%,--,--,2out of 5
3188,添彩1号,钦浪投资,股票策略,"1.1070
2017-10-24",19.03%,0.45%,--,--,3out of 5
3189,牟合天琴私募,牟合资产,股票策略,"1.0473
2017-10-20",4.59%,0.44%,--,--,4out of 5
3190,云南信托-合顺25号,华银精治,股票策略,"0.9668
2017-10-20",0.10%,0.44%,--,--,Not provided
3191,嘉信共赢成长一期,嘉信博实,股票策略,"0.9244
2017-10-20",-6.70%,0.44%,--,--,Not provided
3192,证大量化稳健1号,证大投资,股票策略,"1.0352
2017-10-20",2.43%,0.44%,--,--,3out of 5
3193,聚启元先锋1号,聚启元,股票策略,"1.1470
2017-10-10",13.80%,0.44%,--,--,Not provided
3194,跃荣一号,平步投资,股票策略,"0.9140
2017-10-20",-8.40%,0.44%,--,--,2out of 5
3195,伯洋三期,伯洋同舟,股票策略,"1.1349
2017-10-27",23.83%,0.44%,--,--,3out of 5
3196,建信基金-大岩绝对,大岩资本,股票策略,"0.9260
2017-10-20",-7.00%,0.43%,--,--,1out of 5
3197,九铭恒升,九铭资产,股票策略,"1.2050
2017-10-20",31.96%,0.43%,--,--,3out of 5
3198,盛运德诚量化避险2号,盛运德诚,股票策略,"1.0056
2017-10-13",0.38%,0.43%,--,--,Not provided
3199,紫晶三号,紫鑫投资,股票策略,"1.0109
2017-10-20",0.43%,0.43%,--,--,Not provided
3200,平安阖鼎-源乐晟双诚二号,北京源乐晟资产,股票策略,"1.4987
2017-09-29",49.87%,0.43%,--,--,4out of 5
3201,林孚睿盈6号,林孚投资,股票策略,"1.1660
2017-10-20",17.50%,0.43%,--,--,Not provided
3202,私募工场同道价值成长一号,斯诺波投资,股票策略,"1.2180
2017-10-23",17.60%,0.43%,--,--,4out of 5
3203,九富久盈2号,九富投资,股票策略,"0.9519
2017-10-20",-5.55%,0.43%,--,--,Not provided
3204,明河2016,明河投资,股票策略,"1.2180
2017-10-20",18.50%,0.42%,--,--,Not provided
3205,宁聚量化优选,宁波宁聚,股票策略,"1.0711
2017-10-23",6.86%,0.42%,--,--,3out of 5
3206,川泽1期,川泽投资,股票策略,"0.8741
2017-10-27",-14.39%,0.42%,--,--,2out of 5
3207,中信信托-上善若水3期,上善若水,股票策略,"1.5048
2017-10-20",45.13%,0.42%,--,--,2out of 5
3208,宁聚量化稳增6号,宁波宁聚,股票策略,"0.9580
2017-10-23",-4.80%,0.42%,--,--,Not provided
3209,源乐晟-晟世6号,西藏源乐晟资产,股票策略,"1.3807
2017-09-29",38.07%,0.42%,--,--,4out of 5
3210,时田丰八期,时田丰投资,股票策略,"0.9407
2017-10-20",-7.08%,0.42%,--,--,Not provided
3211,双隆-隆盈2号,双隆投资,股票策略,"1.0798
2017-10-24",7.27%,0.42%,--,--,Not provided
3212,迈隆4号,迈隆基金,股票策略,"1.0260
2017-09-29",2.60%,0.42%,--,--,3out of 5
3213,京石稳健2期,京石投资,股票策略,"0.9470
2017-10-27",-4.30%,0.42%,--,--,2out of 5
3214,华宝信托-彩瑞五期,彩瑞投资,股票策略,"0.7848
2017-10-20",-23.36%,0.42%,--,--,2out of 5
3215,久铭1号,久铭投资,股票策略,"1.3854
2017-10-20",31.87%,0.42%,--,--,Not provided
3216,麒麟财富7号,宁波宁聚,股票策略,"0.9662
2017-10-24",-3.98%,0.42%,--,--,Not provided
3217,少数派21号,少薮派投资,股票策略,"1.7640
2017-10-20",68.20%,0.42%,--,--,5out of 5
3218,粤财信托-新价值3期,新价值,股票策略,"2.3060
2017-10-13",126.98%,0.42%,--,--,4out of 5
3219,中融信托-润京汇金量化1号,润京资产,股票策略,"0.9343
2017-10-20",-5.62%,0.41%,--,--,1out of 5
3220,海底金,信辰资产,股票策略,"1.3780
2017-10-26",45.50%,0.41%,--,--,4out of 5
3221,中信信托-朴易风险缓冲,朴易资产,股票策略,"1.1096
2017-10-20",5.49%,0.41%,--,--,3out of 5
3222,海燕全天候回报2期基金,海燕投资,股票策略,"1.2150
2017-10-23",23.20%,0.41%,--,--,3out of 5
3223,合正普惠共赢1号,合正普惠,股票策略,"1.0040
2017-10-25",-1.20%,0.41%,--,--,3out of 5
3224,信复创值9号C,信复创值,股票策略,"0.9830
2017-10-20",-1.20%,0.41%,--,--,Not provided
3225,信复创值9号,信复创值,股票策略,"0.9830
2017-10-20",-1.20%,0.41%,--,--,Not provided
3226,云开朝阳1号,云开投资,股票策略,"1.0055
2017-10-20",-0.92%,0.41%,--,--,Not provided
3227,名禹1期,名禹资产,股票策略,"1.2270
2017-10-24",24.40%,0.40%,--,--,4out of 5
3228,合撰成长精选贰号,合撰资产,股票策略,"1.0440
2017-10-20",-0.30%,0.40%,--,--,2out of 5
3229,私募工场格瑞德菲一号,斯诺波投资,股票策略,"1.0100
2017-10-19",-0.10%,0.40%,--,--,Not provided
3230,瀚信9号,瀚信资产,股票策略,"1.1079
2017-10-20",12.46%,0.40%,--,--,3out of 5
3231,恒曜三号,九曜资产,股票策略,"0.9776
2017-10-20",-4.82%,0.40%,--,--,Not provided
3232,凯纳阿尔法8号,凯纳璞淳资产,股票策略,"1.0160
2017-10-19",0.40%,0.40%,--,--,Not provided
3233,因诺桢诚1号,因诺资产,股票策略,"1.1366
2017-10-20",15.93%,0.40%,--,--,4out of 5
3234,万观1期,万观投资,股票策略,"1.0110
2017-10-20",0.80%,0.40%,--,--,Not provided
3235,若愚量化满仓中小盘,若愚资产,股票策略,"1.0400
2017-10-20",1.10%,0.40%,--,--,2out of 5
3236,感叹号管理型8期,感叹号投资,股票策略,"0.9882
2017-10-20",1.59%,0.40%,--,--,Not provided
3237,中融信托-久富2期,久富投资,股票策略,"2.4036
2017-10-20",136.82%,0.39%,--,--,4out of 5
3238,中融信托-源乐晟7期,北京源乐晟资产,股票策略,"2.9036
2017-10-20",175.05%,0.39%,--,--,4out of 5
3239,海燕全天候回报1期基金,海燕投资,股票策略,"1.0180
2017-10-23",2.00%,0.39%,--,--,4out of 5
3240,长安长晟华年8号,合晟资产,股票策略,"1.0290
2017-10-20",2.40%,0.39%,--,--,Not provided
3241,天倚道-升辉量化对冲1号,天倚道投资,股票策略,"1.0250
2017-10-13",2.40%,0.39%,--,--,Not provided
3242,华润信托-高毅利伟臻实,高毅资产,股票策略,"1.0846
2017-10-20",5.13%,0.39%,--,--,Not provided
3243,谊恒多品种稳健2号,谊恒股权,股票策略,"1.0270
2017-10-20",2.60%,0.39%,--,--,Not provided
3244,中江信托-金狮142号,景林资产,股票策略,"2.1660
2017-10-20",105.32%,0.39%,--,--,5out of 5
3245,否极泰,凌通盛泰,股票策略,"5.9854
2017-09-29",639.80%,0.39%,--,--,5out of 5
3246,毅和明黄金1号,毅和明,股票策略,"1.1511
2017-10-11",13.24%,0.39%,--,--,3out of 5
3247,信诚精选E类1期,银叶投资,股票策略,"1.0347
2017-10-13",3.21%,0.39%,--,--,Not provided
3248,金域量化11期,金域量化,股票策略,"0.9915
2017-10-13",-1.90%,0.39%,--,--,2out of 5
3249,今赫基业2号,今赫投资,股票策略,"0.9806
2017-10-13",-1.72%,0.39%,--,--,2out of 5
3250,观富丰信基金,观富资产,股票策略,"1.0800
2017-10-20",15.76%,0.39%,--,--,Not provided
3251,值搏率1号,红孩尔资产,股票策略,"1.0340
2017-10-20",3.60%,0.39%,--,--,Not provided
3252,中睿合银稳健1号,西藏中睿合银,股票策略,"1.0144
2017-10-20",1.12%,0.39%,--,--,Not provided
3253,新视野智能量化1号,探融投资,股票策略,"1.0530
2017-10-25",4.50%,0.38%,--,--,Not provided
3254,宁聚量化精选,宁波宁聚,股票策略,"1.2334
2017-10-23",22.88%,0.38%,--,--,3out of 5
3255,定宇8号,定宇投资,股票策略,"0.8885
2017-10-20",-11.00%,0.38%,--,--,Not provided
3256,银垒进取2号,银垒股权投资,股票策略,"1.2282
2017-10-20",25.95%,0.38%,--,--,3out of 5
3257,瀚信猎鹰8号,瀚信资产,股票策略,"1.0710
2017-10-20",10.34%,0.38%,--,--,2out of 5
3258,迈隆3号,迈隆基金,股票策略,"1.0540
2017-09-29",5.40%,0.38%,--,--,Not provided
3259,中道汇承一期,中道资产,股票策略,"1.3920
2017-10-20",29.28%,0.38%,--,--,3out of 5
3260,阳光宝之鑫恒久,阳光宝,股票策略,"1.2020
2017-10-20",5.60%,0.38%,--,--,2out of 5
3261,大望惠金一号,大望资产,股票策略,"1.0440
2017-10-23",5.60%,0.38%,--,--,Not provided
3262,证大量化稳健6号,证大投资,股票策略,"1.0420
2017-10-20",2.99%,0.38%,--,--,Not provided
3263,海燕沪港深成长1号,海燕投资,股票策略,"1.0129
2017-10-24",0.38%,0.38%,--,--,Not provided
3264,证大久盈稳健3号,证大投资,股票策略,"1.4000
2017-10-20",33.50%,0.38%,--,--,4out of 5
3265,知本恒丰3号,知本金融,股票策略,"1.0720
2017-10-27",37.59%,0.38%,--,--,3out of 5
3266,云南信托-信复创值1号,信复创值,股票策略,"2.2750
2017-10-20",127.26%,0.38%,--,--,3out of 5
3267,外贸信托-稳增4期,盈融达投资,股票策略,"0.9712
2017-10-20",-3.63%,0.38%,--,--,3out of 5
3268,粤财信托-泽泉盛辉,泽泉投资,股票策略,"2.7585
2017-09-29",175.85%,0.37%,--,--,1out of 5
3269,陕国投-平安银创EB精选1期,银创资本,股票策略,"1.0479
2017-10-13",4.60%,0.37%,--,--,Not provided
3270,品熙8号1期,品今资管,股票策略,"1.0850
2017-10-20",7.60%,0.37%,--,--,Not provided
3271,和熙6号成长型中信,和熙投资,股票策略,"0.8330
2017-10-11",-19.20%,0.37%,--,--,2out of 5
3272,中海信托-唐商安卓进取1号,唐商安卓基金,股票策略,"0.9374
2017-10-20",-5.62%,0.37%,--,--,Not provided
3273,中肯价值一号,中肯私募基金,股票策略,"1.0260
2017-09-29",2.60%,0.37%,--,--,Not provided
3274,时田丰一期,时田丰投资,股票策略,"1.4382
2017-10-27",38.65%,0.37%,--,--,2out of 5
3275,正和新融量化多因子一期,正和新融,股票策略,"1.0550
2017-10-20",9.00%,0.37%,--,--,3out of 5
3276,鹤骑鹰御风而行-B,鹤骑鹰投资,股票策略,"1.0940
2017-10-20",37.12%,0.37%,--,--,4out of 5
3277,云南信托-长盈证券,上海融义,股票策略,"0.9915
2017-10-20",-1.83%,0.37%,--,--,2out of 5
3278,外贸信托-锐进39期民森多元策略,民森投资,股票策略,"0.9984
2017-10-20",-1.76%,0.37%,--,--,3out of 5
3279,古典哲学稳健1号,竹智投资,股票策略,"0.8983
2017-10-20",-9.88%,0.37%,--,--,2out of 5
3280,信水长流一期,北京知盈投资,股票策略,"1.8880
2017-10-20",91.50%,0.37%,--,--,3out of 5
3281,兴业信托-天弓2号,汇谷投资,股票策略,"2.6496
2017-10-27",130.76%,0.37%,--,--,3out of 5
3282,象学二期,象学资产,股票策略,"1.0198
2017-10-06",1.97%,0.36%,--,--,3out of 5
3283,鼎元永辉创远3号,鼎元永辉,股票策略,"0.7898
2017-10-20",-19.76%,0.36%,--,--,2out of 5
3284,乾道慧鑫专户2号,广东乾道投资,股票策略,"1.1070
2017-10-20",10.80%,0.36%,--,--,Not provided
3285,厚生明启1号,厚生创业投资,股票策略,"1.0980
2017-10-20",10.80%,0.36%,--,--,Not provided
3286,山东信托-武当7期,武当资产,股票策略,"1.4326
2017-10-18",44.45%,0.36%,--,--,1out of 5
3287,因诺桢诚指数增强1号,因诺资产,股票策略,"1.0890
2017-10-20",11.12%,0.36%,--,--,Not provided
3288,山东信托-长金2号,长金投资,股票策略,"2.4735
2017-09-26",147.35%,0.36%,--,--,4out of 5
3289,红帆一号,海之帆投资,股票策略,"1.1650
2017-10-20",12.10%,0.36%,--,--,3out of 5
3290,成恩八号,成恩资本,股票策略,"1.0431
2017-10-20",3.91%,0.36%,--,--,Not provided
3291,云南信托-聚鑫2002号,蓝海伟业,股票策略,"1.1166
2017-10-20",8.05%,0.36%,--,--,Not provided
3292,旗隆雪峰医药对冲基金3期,旗隆基金,股票策略,"1.0194
2017-09-22",1.94%,0.35%,--,--,3out of 5
3293,小强黄埔一期,小强投资,股票策略,"1.0385
2017-10-20",3.69%,0.35%,--,--,Not provided
3294,籚田7号,同亿富利,股票策略,"1.0949
2017-10-20",15.31%,0.35%,--,--,Not provided
3295,鹰傲绝对价值,鹰傲投资,股票策略,"1.5940
2017-10-27",44.40%,0.35%,--,--,4out of 5
3296,世诚歌斐诺宝,世诚投资,股票策略,"1.1557
2017-09-29",15.57%,0.35%,--,--,4out of 5
3297,长富二号,前海长富基金,股票策略,"1.1560
2017-09-20",15.60%,0.35%,--,--,4out of 5
3298,银德1期,银德资本,股票策略,"1.1580
2017-10-19",15.70%,0.35%,--,--,3out of 5
3299,冬盛1号,冬盛投资,股票策略,"1.1170
2017-10-20",19.89%,0.34%,--,--,4out of 5
3300,钜融大安1号,中海外钜融,股票策略,"0.9919
2017-09-29",-0.81%,0.34%,--,--,Not provided
3301,证大量化稳健8号,证大投资,股票策略,"1.0366
2017-10-20",2.27%,0.34%,--,--,3out of 5
3302,伯洋七期,伯洋同舟,股票策略,"1.1867
2017-10-20",15.96%,0.34%,--,--,3out of 5
3303,海中湾宁泰,海中湾投资,股票策略,"0.7463
2017-10-20",-25.53%,0.34%,--,--,1out of 5
3304,圣达貳号,安徽国圣资产,股票策略,"0.9003
2017-10-20",1.80%,0.34%,--,--,Not provided
3305,银石10期,银石投资,股票策略,"1.2732
2017-10-20",23.03%,0.33%,--,--,3out of 5
3306,牟合资产方盖2号,牟合资产,股票策略,"1.0327
2017-10-20",2.33%,0.33%,--,--,3out of 5
3307,和聚鼎宝金选财富2号,和聚投资,股票策略,"0.9908
2017-10-20",2.36%,0.33%,--,--,2out of 5
3308,雪球长富1号,长富投资,股票策略,"0.9820
2017-10-20",0.06%,0.33%,--,--,Not provided
